시도,시군구,연도,월,사고건수
서울,노원구,2018년,09월,140.0
서울,노원구,2018년,10월,128.0
서울,노원구,2018년,11월,130.0
서울,노원구,2018년,12월,154.0
서울,노원구,2019년,01월,137.0
서울,노원구,2019년,02월,101.0
서울,노원구,2019년,03월,123.0
서울,노원구,2019년,04월,139.0
서울,노원구,2019년,05월,153.0
서울,노원구,2019년,06월,138.0
서울,노원구,2019년,07월,148.0
서울,노원구,2019년,08월,139.0
서울,노원구,2019년,09월,149.0
서울,노원구,2019년,10월,165.0
서울,노원구,2019년,11월,175.0
서울,노원구,2019년,12월,136.0
서울,노원구,2020년,01월,116.0
서울,노원구,2020년,02월,134.0
서울,노원구,2020년,03월,99.0
서울,노원구,2020년,04월,128.0
서울,노원구,2020년,05월,138.0
서울,노원구,2020년,06월,120.0
서울,노원구,2020년,07월,125.0
서울,노원구,2020년,08월,126.0
서울,노원구,2020년,09월,130.0
서울,노원구,2020년,10월,124.0
서울,노원구,2020년,11월,112.0
서울,노원구,2020년,12월,110.0
서울,광진구,2018년,01월,90.0
서울,광진구,2018년,02월,84.0
서울,광진구,2018년,03월,73.0
서울,광진구,2018년,04월,100.0
서울,광진구,2018년,05월,101.0
서울,광진구,2018년,06월,109.0
서울,광진구,2018년,07월,95.0
서울,광진구,2018년,08월,101.0
서울,광진구,2018년,09월,82.0
서울,광진구,2018년,10월,92.0
서울,광진구,2018년,11월,111.0
서울,광진구,2018년,12월,70.0
서울,광진구,2019년,01월,47.0
서울,광진구,2019년,02월,62.0
서울,광진구,2019년,03월,82.0
서울,광진구,2019년,04월,109.0
서울,광진구,2019년,05월,100.0
서울,광진구,2019년,06월,83.0
서울,광진구,2019년,07월,72.0
서울,광진구,2019년,08월,90.0
서울,광진구,2019년,09월,93.0
서울,광진구,2019년,10월,92.0
서울,광진구,2019년,11월,77.0
서울,광진구,2019년,12월,66.0
서울,광진구,2020년,01월,66.0
서울,광진구,2020년,02월,55.0
서울,광진구,2020년,03월,68.0
서울,광진구,2020년,04월,72.0
서울,광진구,2020년,05월,95.0
서울,광진구,2020년,06월,96.0
서울,광진구,2020년,07월,72.0
서울,광진구,2020년,08월,71.0
서울,광진구,2020년,09월,54.0
서울,광진구,2020년,10월,81.0
서울,광진구,2020년,11월,78.0
서울,광진구,2020년,12월,61.0
서울,강북구,2018년,01월,102.0
서울,강북구,2018년,02월,103.0
서울,강북구,2018년,03월,96.0
서울,강북구,2018년,04월,99.0
서울,강북구,2018년,05월,125.0
서울,강북구,2018년,06월,93.0
서울,강북구,2018년,07월,89.0
서울,강북구,2018년,08월,102.0
서울,강북구,2018년,09월,104.0
서울,강북구,2018년,10월,107.0
서울,강북구,2018년,11월,97.0
서울,강북구,2018년,12월,99.0
서울,강북구,2019년,01월,88.0
서울,강북구,2019년,02월,76.0
서울,강북구,2019년,03월,119.0
서울,강북구,2019년,04월,112.0
서울,강북구,2019년,05월,116.0
서울,강북구,2019년,06월,117.0
서울,강북구,2019년,07월,88.0
서울,강북구,2019년,08월,125.0
서울,강북구,2019년,09월,112.0
서울,강북구,2019년,10월,114.0
서울,강북구,2019년,11월,115.0
서울,강북구,2019년,12월,95.0
서울,강북구,2020년,01월,89.0
서울,강북구,2020년,02월,103.0
서울,강북구,2020년,03월,92.0
서울,강북구,2020년,04월,79.0
서울,강북구,2020년,05월,98.0
서울,강북구,2020년,06월,99.0
서울,강북구,2020년,07월,86.0
서울,강북구,2020년,08월,83.0
서울,강북구,2020년,09월,104.0
서울,강북구,2020년,10월,96.0
서울,강북구,2020년,11월,79.0
서울,강북구,2020년,12월,79.0
서울,금천구,2018년,01월,75.0
서울,금천구,2018년,02월,70.0
서울,금천구,2018년,03월,88.0
서울,금천구,2018년,04월,93.0
서울,금천구,2018년,05월,89.0
서울,금천구,2018년,06월,60.0
서울,금천구,2018년,07월,84.0
서울,금천구,2018년,08월,70.0
서울,금천구,2018년,09월,72.0
서울,금천구,2018년,10월,81.0
서울,금천구,2018년,11월,80.0
서울,금천구,2018년,12월,70.0
서울,금천구,2019년,01월,63.0
서울,금천구,2019년,02월,49.0
서울,금천구,2019년,03월,81.0
서울,금천구,2019년,04월,87.0
서울,금천구,2019년,05월,81.0
서울,금천구,2019년,06월,65.0
서울,금천구,2019년,07월,91.0
서울,금천구,2019년,08월,95.0
서울,금천구,2019년,09월,62.0
서울,금천구,2019년,10월,88.0
서울,금천구,2019년,11월,81.0
서울,금천구,2019년,12월,77.0
서울,금천구,2020년,01월,62.0
서울,금천구,2020년,02월,77.0
서울,금천구,2020년,03월,56.0
서울,금천구,2020년,04월,58.0
서울,금천구,2020년,05월,77.0
서울,금천구,2020년,06월,70.0
서울,금천구,2020년,07월,73.0
서울,금천구,2020년,08월,65.0
서울,금천구,2020년,09월,61.0
서울,금천구,2020년,10월,77.0
서울,금천구,2020년,11월,77.0
서울,금천구,2020년,12월,57.0
부산,중구,2018년,01월,29.0
부산,중구,2018년,02월,23.0
부산,중구,2018년,03월,23.0
부산,중구,2018년,04월,31.0
부산,중구,2018년,05월,45.0
부산,중구,2018년,06월,38.0
부산,중구,2018년,07월,37.0
부산,중구,2018년,08월,29.0
부산,중구,2018년,09월,37.0
부산,중구,2018년,10월,35.0
부산,중구,2018년,11월,23.0
부산,중구,2018년,12월,43.0
부산,중구,2019년,01월,19.0
부산,중구,2019년,02월,29.0
부산,중구,2019년,03월,28.0
부산,중구,2019년,04월,32.0
부산,중구,2019년,05월,26.0
부산,중구,2019년,06월,18.0
부산,중구,2019년,07월,33.0
부산,중구,2019년,08월,19.0
부산,중구,2019년,09월,20.0
부산,중구,2019년,10월,24.0
부산,중구,2019년,11월,20.0
부산,중구,2019년,12월,27.0
부산,중구,2020년,01월,27.0
부산,중구,2020년,02월,21.0
부산,중구,2020년,03월,21.0
부산,중구,2020년,04월,28.0
부산,중구,2020년,05월,29.0
부산,중구,2020년,06월,25.0
부산,중구,2020년,07월,19.0
부산,중구,2020년,08월,28.0
부산,중구,2020년,09월,22.0
부산,중구,2020년,10월,22.0
부산,중구,2020년,11월,23.0
부산,중구,2020년,12월,19.0
부산,서구,2018년,01월,41.0
부산,서구,2018년,02월,35.0
부산,서구,2018년,03월,40.0
부산,서구,2018년,04월,37.0
부산,서구,2018년,05월,31.0
부산,서구,2018년,06월,47.0
부산,서구,2018년,07월,43.0
부산,서구,2018년,08월,22.0
부산,서구,2018년,09월,28.0
부산,서구,2018년,10월,40.0
부산,서구,2018년,11월,51.0
부산,서구,2018년,12월,37.0
부산,서구,2019년,01월,33.0
부산,서구,2019년,02월,34.0
부산,서구,2019년,03월,41.0
부산,서구,2019년,04월,31.0
부산,서구,2019년,05월,41.0
부산,서구,2019년,06월,35.0
부산,서구,2019년,07월,48.0
부산,서구,2019년,08월,41.0
부산,서구,2019년,09월,39.0
부산,서구,2019년,10월,44.0
부산,서구,2019년,11월,36.0
부산,서구,2019년,12월,51.0
부산,서구,2020년,01월,50.0
부산,서구,2020년,02월,34.0
부산,서구,2020년,03월,33.0
부산,서구,2020년,04월,30.0
부산,서구,2020년,05월,39.0
부산,서구,2020년,06월,48.0
부산,서구,2020년,07월,38.0
부산,서구,2020년,08월,41.0
부산,서구,2020년,09월,38.0
부산,서구,2020년,10월,56.0
부산,서구,2020년,11월,41.0
부산,서구,2020년,12월,40.0
부산,동구,2018년,01월,45.0
부산,동구,2018년,02월,34.0
부산,동구,2018년,03월,50.0
부산,동구,2018년,04월,43.0
부산,동구,2018년,05월,46.0
부산,동구,2018년,06월,51.0
부산,동구,2018년,07월,42.0
부산,동구,2018년,08월,56.0
부산,동구,2018년,09월,58.0
부산,동구,2018년,10월,66.0
부산,동구,2018년,11월,53.0
부산,동구,2018년,12월,43.0
부산,동구,2019년,01월,49.0
부산,동구,2019년,02월,51.0
부산,동구,2019년,03월,39.0
부산,동구,2019년,04월,58.0
부산,동구,2019년,05월,51.0
부산,동구,2019년,06월,44.0
부산,동구,2019년,07월,47.0
부산,동구,2019년,08월,47.0
부산,동구,2019년,09월,53.0
부산,동구,2019년,10월,43.0
부산,동구,2019년,11월,47.0
부산,동구,2019년,12월,45.0
부산,동구,2020년,01월,54.0
부산,동구,2020년,02월,36.0
부산,동구,2020년,03월,35.0
부산,동구,2020년,04월,39.0
부산,동구,2020년,05월,31.0
부산,동구,2020년,06월,52.0
부산,동구,2020년,07월,35.0
부산,동구,2020년,08월,43.0
부산,동구,2020년,09월,35.0
부산,동구,2020년,10월,46.0
부산,동구,2020년,11월,41.0
부산,동구,2020년,12월,48.0
부산,영도구,2018년,01월,26.0
부산,영도구,2018년,02월,23.0
부산,영도구,2018년,03월,26.0
부산,영도구,2018년,04월,23.0
부산,영도구,2018년,05월,23.0
부산,영도구,2018년,06월,29.0
부산,영도구,2018년,07월,28.0
부산,영도구,2018년,08월,32.0
부산,영도구,2018년,09월,22.0
부산,영도구,2018년,10월,31.0
부산,영도구,2018년,11월,34.0
부산,영도구,2018년,12월,35.0
부산,영도구,2019년,01월,32.0
부산,영도구,2019년,02월,30.0
부산,영도구,2019년,03월,23.0
부산,영도구,2019년,04월,32.0
부산,영도구,2019년,05월,26.0
부산,영도구,2019년,06월,32.0
부산,영도구,2019년,07월,34.0
부산,영도구,2019년,08월,35.0
부산,영도구,2019년,09월,30.0
부산,영도구,2019년,10월,31.0
부산,영도구,2019년,11월,20.0
부산,영도구,2019년,12월,23.0
부산,영도구,2020년,01월,26.0
부산,영도구,2020년,02월,25.0
부산,영도구,2020년,03월,19.0
부산,영도구,2020년,04월,41.0
부산,영도구,2020년,05월,30.0
부산,영도구,2020년,06월,35.0
부산,영도구,2020년,07월,26.0
부산,영도구,2020년,08월,30.0
부산,영도구,2020년,09월,27.0
부산,영도구,2020년,10월,27.0
부산,영도구,2020년,11월,21.0
부산,영도구,2020년,12월,25.0
부산,진구,2018년,01월,154.0
부산,진구,2018년,02월,127.0
부산,진구,2018년,03월,144.0
부산,진구,2018년,04월,118.0
부산,진구,2018년,05월,138.0
부산,진구,2018년,06월,130.0
부산,진구,2018년,07월,140.0
부산,진구,2018년,08월,142.0
부산,진구,2018년,09월,161.0
부산,진구,2018년,10월,134.0
부산,진구,2018년,11월,119.0
부산,진구,2018년,12월,118.0
부산,진구,2019년,01월,121.0
부산,진구,2019년,02월,123.0
부산,진구,2019년,03월,147.0
부산,진구,2019년,04월,139.0
부산,진구,2019년,05월,136.0
부산,진구,2019년,06월,129.0
부산,진구,2019년,07월,162.0
부산,진구,2019년,08월,143.0
부산,진구,2019년,09월,129.0
부산,진구,2019년,10월,164.0
부산,진구,2019년,11월,157.0
부산,진구,2019년,12월,138.0
부산,진구,2020년,01월,126.0
부산,진구,2020년,02월,134.0
부산,진구,2020년,03월,106.0
부산,진구,2020년,04월,135.0
부산,진구,2020년,05월,130.0
부산,진구,2020년,06월,131.0
부산,진구,2020년,07월,125.0
부산,진구,2020년,08월,142.0
부산,진구,2020년,09월,122.0
부산,진구,2020년,10월,130.0
부산,진구,2020년,11월,133.0
부산,진구,2020년,12월,130.0
부산,동래구,2018년,01월,77.0
부산,동래구,2018년,02월,84.0
부산,동래구,2018년,03월,81.0
부산,동래구,2018년,04월,67.0
부산,동래구,2018년,05월,103.0
부산,동래구,2018년,06월,78.0
부산,동래구,2018년,07월,87.0
부산,동래구,2018년,08월,77.0
부산,동래구,2018년,09월,77.0
부산,동래구,2018년,10월,84.0
부산,동래구,2018년,11월,66.0
부산,동래구,2018년,12월,71.0
부산,동래구,2019년,01월,85.0
부산,동래구,2019년,02월,102.0
부산,동래구,2019년,03월,97.0
부산,동래구,2019년,04월,87.0
부산,동래구,2019년,05월,100.0
부산,동래구,2019년,06월,88.0
부산,동래구,2019년,07월,86.0
부산,동래구,2019년,08월,78.0
부산,동래구,2019년,09월,75.0
부산,동래구,2019년,10월,102.0
부산,동래구,2019년,11월,100.0
부산,동래구,2019년,12월,103.0
부산,동래구,2020년,01월,89.0
부산,동래구,2020년,02월,72.0
부산,동래구,2020년,03월,74.0
부산,동래구,2020년,04월,77.0
부산,동래구,2020년,05월,89.0
부산,동래구,2020년,06월,87.0
부산,동래구,2020년,07월,87.0
부산,동래구,2020년,08월,77.0
부산,동래구,2020년,09월,88.0
부산,동래구,2020년,10월,88.0
부산,동래구,2020년,11월,81.0
부산,동래구,2020년,12월,84.0
부산,남구,2018년,01월,73.0
부산,남구,2018년,02월,54.0
부산,남구,2018년,03월,74.0
부산,남구,2018년,04월,71.0
부산,남구,2018년,05월,71.0
부산,남구,2018년,06월,60.0
부산,남구,2018년,07월,57.0
부산,남구,2018년,08월,73.0
부산,남구,2018년,09월,62.0
부산,남구,2018년,10월,58.0
부산,남구,2018년,11월,72.0
부산,남구,2018년,12월,72.0
부산,남구,2019년,01월,86.0
부산,남구,2019년,02월,71.0
부산,남구,2019년,03월,69.0
부산,남구,2019년,04월,77.0
부산,남구,2019년,05월,88.0
부산,남구,2019년,06월,74.0
부산,남구,2019년,07월,79.0
부산,남구,2019년,08월,70.0
부산,남구,2019년,09월,70.0
부산,남구,2019년,10월,71.0
부산,남구,2019년,11월,76.0
부산,남구,2019년,12월,70.0
부산,남구,2020년,01월,51.0
부산,남구,2020년,02월,55.0
부산,남구,2020년,03월,52.0
부산,남구,2020년,04월,69.0
부산,남구,2020년,05월,77.0
부산,남구,2020년,06월,66.0
부산,남구,2020년,07월,66.0
부산,남구,2020년,08월,57.0
부산,남구,2020년,09월,70.0
부산,남구,2020년,10월,86.0
부산,남구,2020년,11월,62.0
부산,남구,2020년,12월,51.0
부산,북구,2018년,01월,53.0
부산,북구,2018년,02월,53.0
부산,북구,2018년,03월,52.0
부산,북구,2018년,04월,66.0
부산,북구,2018년,05월,54.0
부산,북구,2018년,06월,53.0
부산,북구,2018년,07월,70.0
부산,북구,2018년,08월,52.0
부산,북구,2018년,09월,53.0
부산,북구,2018년,10월,66.0
부산,북구,2018년,11월,62.0
부산,북구,2018년,12월,54.0
부산,북구,2019년,01월,72.0
부산,북구,2019년,02월,52.0
부산,북구,2019년,03월,60.0
부산,북구,2019년,04월,58.0
부산,북구,2019년,05월,53.0
부산,북구,2019년,06월,46.0
부산,북구,2019년,07월,53.0
부산,북구,2019년,08월,59.0
부산,북구,2019년,09월,50.0
부산,북구,2019년,10월,76.0
부산,북구,2019년,11월,63.0
부산,북구,2019년,12월,59.0
부산,북구,2020년,01월,54.0
부산,북구,2020년,02월,47.0
부산,북구,2020년,03월,47.0
부산,북구,2020년,04월,61.0
부산,북구,2020년,05월,71.0
부산,북구,2020년,06월,58.0
부산,북구,2020년,07월,76.0
부산,북구,2020년,08월,56.0
부산,북구,2020년,09월,58.0
부산,북구,2020년,10월,63.0
부산,북구,2020년,11월,61.0
부산,북구,2020년,12월,42.0
부산,해운대구,2018년,01월,84.0
부산,해운대구,2018년,02월,72.0
부산,해운대구,2018년,03월,93.0
부산,해운대구,2018년,04월,89.0
부산,해운대구,2018년,05월,90.0
부산,해운대구,2018년,06월,74.0
부산,해운대구,2018년,07월,90.0
부산,해운대구,2018년,08월,95.0
부산,해운대구,2018년,09월,74.0
부산,해운대구,2018년,10월,103.0
부산,해운대구,2018년,11월,73.0
부산,해운대구,2018년,12월,81.0
부산,해운대구,2019년,01월,77.0
부산,해운대구,2019년,02월,77.0
부산,해운대구,2019년,03월,88.0
부산,해운대구,2019년,04월,88.0
부산,해운대구,2019년,05월,85.0
부산,해운대구,2019년,06월,77.0
부산,해운대구,2019년,07월,106.0
부산,해운대구,2019년,08월,114.0
부산,해운대구,2019년,09월,83.0
부산,해운대구,2019년,10월,101.0
부산,해운대구,2019년,11월,83.0
부산,해운대구,2019년,12월,85.0
부산,해운대구,2020년,01월,77.0
부산,해운대구,2020년,02월,70.0
부산,해운대구,2020년,03월,55.0
부산,해운대구,2020년,04월,74.0
부산,해운대구,2020년,05월,85.0
부산,해운대구,2020년,06월,72.0
부산,해운대구,2020년,07월,106.0
부산,해운대구,2020년,08월,95.0
부산,해운대구,2020년,09월,53.0
부산,해운대구,2020년,10월,73.0
부산,해운대구,2020년,11월,78.0
부산,해운대구,2020년,12월,76.0
부산,사하구,2018년,01월,80.0
부산,사하구,2018년,02월,70.0
부산,사하구,2018년,03월,88.0
부산,사하구,2018년,04월,90.0
부산,사하구,2018년,05월,85.0
부산,사하구,2018년,06월,74.0
부산,사하구,2018년,07월,79.0
부산,사하구,2018년,08월,87.0
부산,사하구,2018년,09월,89.0
부산,사하구,2018년,10월,68.0
부산,사하구,2018년,11월,93.0
부산,사하구,2018년,12월,100.0
부산,사하구,2019년,01월,89.0
부산,사하구,2019년,02월,70.0
부산,사하구,2019년,03월,87.0
부산,사하구,2019년,04월,96.0
