시도,시군구,연도,월,사망자수
충북,영동군,2020년,12월,0.0
충북,진천군,2018년,01월,0.0
충북,진천군,2018년,02월,2.0
충북,진천군,2018년,03월,0.0
충북,진천군,2018년,04월,4.0
충북,진천군,2018년,05월,1.0
충북,진천군,2018년,06월,1.0
충북,진천군,2018년,07월,2.0
충북,진천군,2018년,08월,4.0
충북,진천군,2018년,09월,2.0
충북,진천군,2018년,10월,2.0
충북,진천군,2018년,11월,1.0
충북,진천군,2018년,12월,1.0
충북,진천군,2019년,01월,1.0
충북,진천군,2019년,02월,0.0
충북,진천군,2019년,03월,0.0
충북,진천군,2019년,04월,3.0
충북,진천군,2019년,05월,2.0
충북,진천군,2019년,06월,2.0
충북,진천군,2019년,07월,1.0
충북,진천군,2019년,08월,1.0
충북,진천군,2019년,09월,0.0
충북,진천군,2019년,10월,0.0
충북,진천군,2019년,11월,0.0
충북,진천군,2019년,12월,1.0
충북,진천군,2020년,01월,0.0
충북,진천군,2020년,02월,0.0
충북,진천군,2020년,03월,0.0
충북,진천군,2020년,04월,1.0
충북,진천군,2020년,05월,1.0
충북,진천군,2020년,06월,1.0
충북,진천군,2020년,07월,1.0
충북,진천군,2020년,08월,1.0
충북,진천군,2020년,09월,3.0
충북,진천군,2020년,10월,0.0
충북,진천군,2020년,11월,2.0
충북,진천군,2020년,12월,2.0
충북,괴산군,2018년,01월,0.0
충북,괴산군,2018년,02월,4.0
충북,괴산군,2018년,03월,0.0
충북,괴산군,2018년,04월,2.0
충북,괴산군,2018년,05월,2.0
충북,괴산군,2018년,06월,0.0
충북,괴산군,2018년,07월,0.0
충북,괴산군,2018년,08월,3.0
충북,괴산군,2018년,09월,0.0
충북,괴산군,2018년,10월,0.0
충북,괴산군,2018년,11월,1.0
충북,괴산군,2018년,12월,2.0
충북,괴산군,2019년,01월,0.0
충북,괴산군,2019년,02월,1.0
충북,괴산군,2019년,03월,1.0
충북,괴산군,2019년,04월,1.0
충북,괴산군,2019년,05월,1.0
충북,괴산군,2019년,06월,0.0
충북,괴산군,2019년,07월,0.0
충북,괴산군,2019년,08월,2.0
충북,괴산군,2019년,09월,0.0
충북,괴산군,2019년,10월,2.0
충북,괴산군,2019년,11월,2.0
충북,괴산군,2019년,12월,0.0
충북,괴산군,2020년,01월,1.0
충북,괴산군,2020년,02월,1.0
충북,괴산군,2020년,03월,1.0
충북,괴산군,2020년,04월,0.0
충북,괴산군,2020년,05월,2.0
충북,괴산군,2020년,06월,0.0
충북,괴산군,2020년,07월,0.0
충북,괴산군,2020년,08월,1.0
충북,괴산군,2020년,09월,1.0
충북,괴산군,2020년,10월,0.0
충북,괴산군,2020년,11월,2.0
충북,괴산군,2020년,12월,1.0
충북,음성군,2018년,01월,2.0
충북,음성군,2018년,02월,4.0
충북,음성군,2018년,03월,1.0
충북,음성군,2018년,04월,0.0
충북,음성군,2018년,05월,1.0
충북,음성군,2018년,06월,1.0
충북,음성군,2018년,07월,0.0
충북,음성군,2018년,08월,2.0
충북,음성군,2018년,09월,3.0
충북,음성군,2018년,10월,1.0
충북,음성군,2018년,11월,3.0
충북,음성군,2018년,12월,2.0
충북,음성군,2019년,01월,1.0
충북,음성군,2019년,02월,0.0
충북,음성군,2019년,03월,0.0
충북,음성군,2019년,04월,1.0
충북,음성군,2019년,05월,0.0
충북,음성군,2019년,06월,5.0
충북,음성군,2019년,07월,3.0
충북,음성군,2019년,08월,3.0
충북,음성군,2019년,09월,1.0
충북,음성군,2019년,10월,2.0
충북,음성군,2019년,11월,1.0
충북,음성군,2019년,12월,1.0
충북,음성군,2020년,01월,3.0
충북,음성군,2020년,02월,2.0
충북,음성군,2020년,03월,0.0
충북,음성군,2020년,04월,3.0
충북,음성군,2020년,05월,2.0
충북,음성군,2020년,06월,1.0
충북,음성군,2020년,07월,1.0
충북,음성군,2020년,08월,3.0
충북,음성군,2020년,09월,1.0
충북,음성군,2020년,10월,2.0
충북,음성군,2020년,11월,1.0
충북,음성군,2020년,12월,1.0
충북,단양군,2018년,01월,0.0
충북,단양군,2018년,02월,2.0
충북,단양군,2018년,03월,1.0
충북,단양군,2018년,04월,0.0
충북,단양군,2018년,05월,1.0
충북,단양군,2018년,06월,1.0
충북,단양군,2018년,07월,1.0
충북,단양군,2018년,08월,1.0
충북,단양군,2018년,09월,0.0
충북,단양군,2018년,10월,1.0
충북,단양군,2018년,11월,0.0
충북,단양군,2018년,12월,0.0
충북,단양군,2019년,01월,0.0
충북,단양군,2019년,02월,0.0
충북,단양군,2019년,03월,1.0
충북,단양군,2019년,04월,1.0
충북,단양군,2019년,05월,0.0
충북,단양군,2019년,06월,1.0
충북,단양군,2019년,07월,1.0
충북,단양군,2019년,08월,2.0
충북,단양군,2019년,09월,1.0
충북,단양군,2019년,10월,3.0
충북,단양군,2019년,11월,0.0
충북,단양군,2019년,12월,0.0
충북,단양군,2020년,01월,1.0
충북,단양군,2020년,02월,0.0
충북,단양군,2020년,03월,0.0
충북,단양군,2020년,04월,0.0
충북,단양군,2020년,05월,0.0
충북,단양군,2020년,06월,0.0
충북,단양군,2020년,07월,0.0
충북,단양군,2020년,08월,0.0
충북,단양군,2020년,09월,1.0
충북,단양군,2020년,10월,3.0
충북,단양군,2020년,11월,0.0
충북,단양군,2020년,12월,0.0
충북,증평군,2018년,01월,0.0
충북,증평군,2018년,02월,0.0
충북,증평군,2018년,03월,1.0
충북,증평군,2018년,04월,0.0
충북,증평군,2018년,05월,0.0
충북,증평군,2018년,06월,0.0
충북,증평군,2018년,07월,0.0
충북,증평군,2018년,08월,0.0
충북,증평군,2018년,09월,0.0
충북,증평군,2018년,10월,0.0
충북,증평군,2018년,11월,0.0
충북,증평군,2018년,12월,0.0
충북,증평군,2019년,01월,1.0
충북,증평군,2019년,02월,1.0
충북,증평군,2019년,03월,0.0
충북,증평군,2019년,04월,1.0
충북,증평군,2019년,05월,0.0
충북,증평군,2019년,06월,1.0
충북,증평군,2019년,07월,1.0
충북,증평군,2019년,08월,0.0
충북,증평군,2019년,09월,0.0
충북,증평군,2019년,10월,0.0
충북,증평군,2019년,11월,0.0
충북,증평군,2019년,12월,1.0
충북,증평군,2020년,01월,0.0
충북,증평군,2020년,02월,1.0
충북,증평군,2020년,03월,0.0
충북,증평군,2020년,04월,0.0
충북,증평군,2020년,05월,0.0
충북,증평군,2020년,06월,0.0
충북,증평군,2020년,07월,0.0
충북,증평군,2020년,08월,0.0
충북,증평군,2020년,09월,0.0
충북,증평군,2020년,10월,0.0
충북,증평군,2020년,11월,0.0
충북,증평군,2020년,12월,1.0
충남,천안시,2018년,01월,3.0
충남,천안시,2018년,02월,3.0
충남,천안시,2018년,03월,4.0
충남,천안시,2018년,04월,4.0
충남,천안시,2018년,05월,3.0
충남,천안시,2018년,06월,2.0
충남,천안시,2018년,07월,7.0
충남,천안시,2018년,08월,5.0
충남,천안시,2018년,09월,7.0
충남,천안시,2018년,10월,6.0
충남,천안시,2018년,11월,6.0
충남,천안시,2018년,12월,4.0
충남,천안시,2019년,01월,2.0
충남,천안시,2019년,02월,2.0
충남,천안시,2019년,03월,2.0
충남,천안시,2019년,04월,5.0
충남,천안시,2019년,05월,3.0
충남,천안시,2019년,06월,3.0
충남,천안시,2019년,07월,5.0
충남,천안시,2019년,08월,3.0
충남,천안시,2019년,09월,4.0
충남,천안시,2019년,10월,7.0
충남,천안시,2019년,11월,3.0
충남,천안시,2019년,12월,3.0
충남,천안시,2020년,01월,10.0
충남,천안시,2020년,02월,2.0
충남,천안시,2020년,03월,5.0
충남,천안시,2020년,04월,3.0
충남,천안시,2020년,05월,7.0
충남,천안시,2020년,06월,1.0
충남,천안시,2020년,07월,2.0
충남,천안시,2020년,08월,7.0
충남,천안시,2020년,09월,6.0
충남,천안시,2020년,10월,3.0
충남,천안시,2020년,11월,3.0
충남,천안시,2020년,12월,2.0
충남,아산시,2018년,01월,2.0
충남,아산시,2018년,02월,2.0
충남,아산시,2018년,03월,6.0
충남,아산시,2018년,04월,2.0
충남,아산시,2018년,05월,2.0
충남,아산시,2018년,06월,2.0
충남,아산시,2018년,07월,4.0
충남,아산시,2018년,08월,3.0
충남,아산시,2018년,09월,6.0
충남,아산시,2018년,10월,1.0
충남,아산시,2018년,11월,5.0
충남,아산시,2018년,12월,3.0
충남,아산시,2019년,01월,2.0
충남,아산시,2019년,02월,0.0
충남,아산시,2019년,03월,2.0
충남,아산시,2019년,04월,1.0
충남,아산시,2019년,05월,3.0
충남,아산시,2019년,06월,6.0
충남,아산시,2019년,07월,1.0
충남,아산시,2019년,08월,6.0
충남,아산시,2019년,09월,3.0
충남,아산시,2019년,10월,6.0
충남,아산시,2019년,11월,4.0
충남,아산시,2019년,12월,2.0
충남,아산시,2020년,01월,0.0
충남,아산시,2020년,02월,1.0
충남,아산시,2020년,03월,0.0
충남,아산시,2020년,04월,4.0
충남,아산시,2020년,05월,0.0
충남,아산시,2020년,06월,2.0
충남,아산시,2020년,07월,1.0
충남,아산시,2020년,08월,0.0
충남,아산시,2020년,09월,5.0
충남,아산시,2020년,10월,3.0
충남,아산시,2020년,11월,3.0
충남,아산시,2020년,12월,0.0
충남,보령시,2018년,01월,0.0
충남,보령시,2018년,02월,2.0
충남,보령시,2018년,03월,4.0
충남,보령시,2018년,04월,3.0
충남,보령시,2018년,05월,1.0
충남,보령시,2018년,06월,2.0
충남,보령시,2018년,07월,0.0
충남,보령시,2018년,08월,1.0
충남,보령시,2018년,09월,2.0
충남,보령시,2018년,10월,1.0
충남,보령시,2018년,11월,1.0
충남,보령시,2018년,12월,1.0
충남,보령시,2019년,01월,1.0
충남,보령시,2019년,02월,1.0
충남,보령시,2019년,03월,3.0
충남,보령시,2019년,04월,0.0
충남,보령시,2019년,05월,0.0
충남,보령시,2019년,06월,0.0
충남,보령시,2019년,07월,1.0
충남,보령시,2019년,08월,1.0
충남,보령시,2019년,09월,2.0
충남,보령시,2019년,10월,2.0
충남,보령시,2019년,11월,2.0
충남,보령시,2019년,12월,3.0
충남,보령시,2020년,01월,2.0
충남,보령시,2020년,02월,0.0
충남,보령시,2020년,03월,1.0
충남,보령시,2020년,04월,0.0
충남,보령시,2020년,05월,1.0
충남,보령시,2020년,06월,0.0
충남,보령시,2020년,07월,1.0
충남,보령시,2020년,08월,3.0
충남,보령시,2020년,09월,1.0
충남,보령시,2020년,10월,1.0
충남,보령시,2020년,11월,1.0
충남,보령시,2020년,12월,1.0
충남,공주시,2018년,01월,2.0
충남,공주시,2018년,02월,2.0
충남,공주시,2018년,03월,0.0
충남,공주시,2018년,04월,0.0
충남,공주시,2018년,05월,2.0
충남,공주시,2018년,06월,2.0
충남,공주시,2018년,07월,0.0
충남,공주시,2018년,08월,2.0
충남,공주시,2018년,09월,4.0
충남,공주시,2018년,10월,1.0
충남,공주시,2018년,11월,3.0
충남,공주시,2018년,12월,6.0
충남,공주시,2019년,01월,2.0
충남,공주시,2019년,02월,1.0
충남,공주시,2019년,03월,2.0
충남,공주시,2019년,04월,2.0
충남,공주시,2019년,05월,1.0
충남,공주시,2019년,06월,5.0
충남,공주시,2019년,07월,4.0
충남,공주시,2019년,08월,0.0
충남,공주시,2019년,09월,2.0
충남,공주시,2019년,10월,1.0
충남,공주시,2019년,11월,1.0
충남,공주시,2019년,12월,1.0
충남,공주시,2020년,01월,3.0
충남,공주시,2020년,02월,0.0
충남,공주시,2020년,03월,2.0
충남,공주시,2020년,04월,3.0
충남,공주시,2020년,05월,1.0
충남,공주시,2020년,06월,2.0
충남,공주시,2020년,07월,3.0
충남,공주시,2020년,08월,2.0
충남,공주시,2020년,09월,1.0
충남,공주시,2020년,10월,4.0
충남,공주시,2020년,11월,4.0
충남,공주시,2020년,12월,1.0
충남,서산시,2018년,01월,2.0
충남,서산시,2018년,02월,2.0
충남,서산시,2018년,03월,5.0
충남,서산시,2018년,04월,2.0
충남,서산시,2018년,05월,0.0
충남,서산시,2018년,06월,1.0
충남,서산시,2018년,07월,2.0
충남,서산시,2018년,08월,4.0
충남,서산시,2018년,09월,4.0
충남,서산시,2018년,10월,4.0
충남,서산시,2018년,11월,2.0
충남,서산시,2018년,12월,2.0
충남,서산시,2019년,01월,2.0
충남,서산시,2019년,02월,1.0
충남,서산시,2019년,03월,2.0
충남,서산시,2019년,04월,2.0
충남,서산시,2019년,05월,2.0
충남,서산시,2019년,06월,6.0
충남,서산시,2019년,07월,2.0
충남,서산시,2019년,08월,4.0
충남,서산시,2019년,09월,1.0
충남,서산시,2019년,10월,0.0
충남,서산시,2019년,11월,1.0
충남,서산시,2019년,12월,3.0
충남,서산시,2020년,01월,3.0
충남,서산시,2020년,02월,2.0
충남,서산시,2020년,03월,3.0
충남,서산시,2020년,04월,3.0
충남,서산시,2020년,05월,1.0
충남,서산시,2020년,06월,1.0
충남,서산시,2020년,07월,1.0
충남,서산시,2020년,08월,1.0
충남,서산시,2020년,09월,1.0
충남,서산시,2020년,10월,4.0
충남,서산시,2020년,11월,2.0
충남,서산시,2020년,12월,2.0
충남,금산군,2018년,01월,1.0
충남,금산군,2018년,02월,0.0
충남,금산군,2018년,03월,2.0
충남,금산군,2018년,04월,2.0
충남,금산군,2018년,05월,2.0
충남,금산군,2018년,06월,0.0
충남,금산군,2018년,07월,2.0
충남,금산군,2018년,08월,0.0
충남,금산군,2018년,09월,0.0
충남,금산군,2018년,10월,1.0
충남,금산군,2018년,11월,1.0
충남,금산군,2018년,12월,0.0
충남,금산군,2019년,01월,2.0
충남,금산군,2019년,02월,2.0
충남,금산군,2019년,03월,1.0
충남,금산군,2019년,04월,1.0
충남,금산군,2019년,05월,0.0
충남,금산군,2019년,06월,0.0
충남,금산군,2019년,07월,0.0
충남,금산군,2019년,08월,0.0
충남,금산군,2019년,09월,0.0
충남,금산군,2019년,10월,0.0
충남,금산군,2019년,11월,1.0
충남,금산군,2019년,12월,0.0
충남,금산군,2020년,01월,0.0
충남,금산군,2020년,02월,0.0
충남,금산군,2020년,03월,1.0
충남,금산군,2020년,04월,0.0
충남,금산군,2020년,05월,2.0
충남,금산군,2020년,06월,1.0
충남,금산군,2020년,07월,0.0
충남,금산군,2020년,08월,0.0
충남,금산군,2020년,09월,0.0
충남,금산군,2020년,10월,1.0
충남,금산군,2020년,11월,1.0
충남,금산군,2020년,12월,1.0
충남,태안군,2018년,01월,0.0
충남,태안군,2018년,02월,2.0
충남,태안군,2018년,03월,0.0
충남,태안군,2018년,04월,1.0
충남,태안군,2018년,05월,1.0
충남,태안군,2018년,06월,2.0
충남,태안군,2018년,07월,0.0
충남,태안군,2018년,08월,0.0
충남,태안군,2018년,09월,4.0
충남,태안군,2018년,10월,3.0
충남,태안군,2018년,11월,1.0
충남,태안군,2018년,12월,0.0
충남,태안군,2019년,01월,0.0
충남,태안군,2019년,02월,1.0
충남,태안군,2019년,03월,0.0
충남,태안군,2019년,04월,2.0
충남,태안군,2019년,05월,2.0
충남,태안군,2019년,06월,1.0
충남,태안군,2019년,07월,1.0
충남,태안군,2019년,08월,2.0
충남,태안군,2019년,09월,2.0
충남,태안군,2019년,10월,3.0
충남,태안군,2019년,11월,2.0
충남,태안군,2019년,12월,1.0
충남,태안군,2020년,01월,0.0
충남,태안군,2020년,02월,3.0
충남,태안군,2020년,03월,3.0
충남,태안군,2020년,04월,2.0
충남,태안군,2020년,05월,0.0
충남,태안군,2020년,06월,3.0
충남,태안군,2020년,07월,1.0
충남,태안군,2020년,08월,1.0
충남,태안군,2020년,09월,1.0
충남,태안군,2020년,10월,1.0
충남,태안군,2020년,11월,0.0
충남,태안군,2020년,12월,1.0
충남,논산시,2018년,01월,1.0
충남,논산시,2018년,02월,2.0
충남,논산시,2018년,03월,3.0
충남,논산시,2018년,04월,2.0
충남,논산시,2018년,05월,1.0
충남,논산시,2018년,06월,2.0
충남,논산시,2018년,07월,2.0
충남,논산시,2018년,08월,1.0
충남,논산시,2018년,09월,3.0
충남,논산시,2018년,10월,4.0
충남,논산시,2018년,11월,0.0
충남,논산시,2018년,12월,4.0
충남,논산시,2019년,01월,5.0
충남,논산시,2019년,02월,1.0
충남,논산시,2019년,03월,0.0
충남,논산시,2019년,04월,3.0
충남,논산시,2019년,05월,2.0
충남,논산시,2019년,06월,3.0
충남,논산시,2019년,07월,3.0
충남,논산시,2019년,08월,0.0
충남,논산시,2019년,09월,0.0
충남,논산시,2019년,10월,6.0
충남,논산시,2019년,11월,2.0
충남,논산시,2019년,12월,1.0
충남,논산시,2020년,01월,5.0
충남,논산시,2020년,02월,2.0
충남,논산시,2020년,03월,3.0
충남,논산시,2020년,04월,0.0
충남,논산시,2020년,05월,2.0
충남,논산시,2020년,06월,0.0
충남,논산시,2020년,07월,1.0
충남,논산시,2020년,08월,3.0
충남,논산시,2020년,09월,1.0
충남,논산시,2020년,10월,0.0
충남,논산시,2020년,11월,2.0
충남,논산시,2020년,12월,2.0
충남,부여군,2018년,01월,1.0
충남,부여군,2018년,02월,1.0
충남,부여군,2018년,03월,4.0
충남,부여군,2018년,04월,1.0
충남,부여군,2018년,05월,0.0
충남,부여군,2018년,06월,1.0
충남,부여군,2018년,07월,0.0
충남,부여군,2018년,08월,0.0
충남,부여군,2018년,09월,4.0
충남,부여군,2018년,10월,2.0
충남,부여군,2018년,11월,3.0
충남,부여군,2018년,12월,3.0
충남,부여군,2019년,01월,2.0
충남,부여군,2019년,02월,0.0
충남,부여군,2019년,03월,0.0
충남,부여군,2019년,04월,1.0
충남,부여군,2019년,05월,0.0
충남,부여군,2019년,06월,1.0
충남,부여군,2019년,07월,3.0
충남,부여군,2019년,08월,1.0
충남,부여군,2019년,09월,2.0
충남,부여군,2019년,10월,3.0
충남,부여군,2019년,11월,3.0
충남,부여군,2019년,12월,0.0
충남,부여군,2020년,01월,0.0
충남,부여군,2020년,02월,0.0
충남,부여군,2020년,03월,0.0
충남,부여군,2020년,04월,0.0
충남,부여군,2020년,05월,1.0
충남,부여군,2020년,06월,0.0
충남,부여군,2020년,07월,2.0
충남,부여군,2020년,08월,0.0
충남,부여군,2020년,09월,2.0
충남,부여군,2020년,10월,0.0
충남,부여군,2020년,11월,1.0
충남,부여군,2020년,12월,0.0
충남,서천군,2018년,01월,0.0
충남,서천군,2018년,02월,1.0
충남,서천군,2018년,03월,2.0
충남,서천군,2018년,04월,0.0
충남,서천군,2018년,05월,1.0
충남,서천군,2018년,06월,0.0
충남,서천군,2018년,07월,1.0
충남,서천군,2018년,08월,1.0
충남,서천군,2018년,09월,0.0
충남,서천군,2018년,10월,2.0
충남,서천군,2018년,11월,2.0
충남,서천군,2018년,12월,1.0
충남,서천군,2019년,01월,3.0
충남,서천군,2019년,02월,1.0
충남,서천군,2019년,03월,1.0
