시도,시군구,연도,월,부상자수
충남,당진시,2020년,12월,86.0
전북,전주시,2018년,01월,288.0
전북,전주시,2018년,02월,300.0
전북,전주시,2018년,03월,253.0
전북,전주시,2018년,04월,276.0
전북,전주시,2018년,05월,268.0
전북,전주시,2018년,06월,263.0
전북,전주시,2018년,07월,279.0
전북,전주시,2018년,08월,294.0
전북,전주시,2018년,09월,369.0
전북,전주시,2018년,10월,286.0
전북,전주시,2018년,11월,282.0
전북,전주시,2018년,12월,290.0
전북,전주시,2019년,01월,250.0
전북,전주시,2019년,02월,312.0
전북,전주시,2019년,03월,305.0
전북,전주시,2019년,04월,303.0
전북,전주시,2019년,05월,323.0
전북,전주시,2019년,06월,273.0
전북,전주시,2019년,07월,265.0
전북,전주시,2019년,08월,307.0
전북,전주시,2019년,09월,296.0
전북,전주시,2019년,10월,346.0
전북,전주시,2019년,11월,294.0
전북,전주시,2019년,12월,267.0
전북,전주시,2020년,01월,269.0
전북,전주시,2020년,02월,234.0
전북,전주시,2020년,03월,271.0
전북,전주시,2020년,04월,233.0
전북,전주시,2020년,05월,223.0
전북,전주시,2020년,06월,292.0
전북,전주시,2020년,07월,322.0
전북,전주시,2020년,08월,242.0
전북,전주시,2020년,09월,277.0
전북,전주시,2020년,10월,274.0
전북,전주시,2020년,11월,250.0
전북,전주시,2020년,12월,229.0
전북,군산시,2018년,01월,106.0
전북,군산시,2018년,02월,99.0
전북,군산시,2018년,03월,104.0
전북,군산시,2018년,04월,147.0
전북,군산시,2018년,05월,151.0
전북,군산시,2018년,06월,119.0
전북,군산시,2018년,07월,128.0
전북,군산시,2018년,08월,130.0
전북,군산시,2018년,09월,113.0
전북,군산시,2018년,10월,133.0
전북,군산시,2018년,11월,150.0
전북,군산시,2018년,12월,141.0
전북,군산시,2019년,01월,109.0
전북,군산시,2019년,02월,120.0
전북,군산시,2019년,03월,152.0
전북,군산시,2019년,04월,162.0
전북,군산시,2019년,05월,184.0
전북,군산시,2019년,06월,135.0
전북,군산시,2019년,07월,157.0
전북,군산시,2019년,08월,218.0
전북,군산시,2019년,09월,163.0
전북,군산시,2019년,10월,148.0
전북,군산시,2019년,11월,187.0
전북,군산시,2019년,12월,180.0
전북,군산시,2020년,01월,140.0
전북,군산시,2020년,02월,119.0
전북,군산시,2020년,03월,104.0
전북,군산시,2020년,04월,141.0
전북,군산시,2020년,05월,187.0
전북,군산시,2020년,06월,158.0
전북,군산시,2020년,07월,145.0
전북,군산시,2020년,08월,161.0
전북,군산시,2020년,09월,137.0
전북,군산시,2020년,10월,146.0
전북,군산시,2020년,11월,186.0
전북,군산시,2020년,12월,119.0
전북,정읍시,2018년,01월,69.0
전북,정읍시,2018년,02월,85.0
전북,정읍시,2018년,03월,62.0
전북,정읍시,2018년,04월,64.0
전북,정읍시,2018년,05월,105.0
전북,정읍시,2018년,06월,101.0
전북,정읍시,2018년,07월,95.0
전북,정읍시,2018년,08월,104.0
전북,정읍시,2018년,09월,74.0
전북,정읍시,2018년,10월,119.0
전북,정읍시,2018년,11월,100.0
전북,정읍시,2018년,12월,65.0
전북,정읍시,2019년,01월,48.0
전북,정읍시,2019년,02월,75.0
전북,정읍시,2019년,03월,66.0
전북,정읍시,2019년,04월,124.0
전북,정읍시,2019년,05월,84.0
전북,정읍시,2019년,06월,82.0
전북,정읍시,2019년,07월,64.0
전북,정읍시,2019년,08월,70.0
전북,정읍시,2019년,09월,59.0
전북,정읍시,2019년,10월,102.0
전북,정읍시,2019년,11월,83.0
전북,정읍시,2019년,12월,47.0
전북,정읍시,2020년,01월,73.0
전북,정읍시,2020년,02월,57.0
전북,정읍시,2020년,03월,60.0
전북,정읍시,2020년,04월,64.0
전북,정읍시,2020년,05월,59.0
전북,정읍시,2020년,06월,92.0
전북,정읍시,2020년,07월,65.0
전북,정읍시,2020년,08월,66.0
전북,정읍시,2020년,09월,82.0
전북,정읍시,2020년,10월,57.0
전북,정읍시,2020년,11월,53.0
전북,정읍시,2020년,12월,39.0
전북,남원시,2018년,01월,24.0
전북,남원시,2018년,02월,23.0
전북,남원시,2018년,03월,24.0
전북,남원시,2018년,04월,38.0
전북,남원시,2018년,05월,28.0
전북,남원시,2018년,06월,31.0
전북,남원시,2018년,07월,35.0
전북,남원시,2018년,08월,59.0
전북,남원시,2018년,09월,53.0
전북,남원시,2018년,10월,46.0
전북,남원시,2018년,11월,40.0
전북,남원시,2018년,12월,24.0
전북,남원시,2019년,01월,22.0
전북,남원시,2019년,02월,17.0
전북,남원시,2019년,03월,28.0
전북,남원시,2019년,04월,35.0
전북,남원시,2019년,05월,47.0
전북,남원시,2019년,06월,23.0
전북,남원시,2019년,07월,54.0
전북,남원시,2019년,08월,54.0
전북,남원시,2019년,09월,37.0
전북,남원시,2019년,10월,29.0
전북,남원시,2019년,11월,45.0
전북,남원시,2019년,12월,49.0
전북,남원시,2020년,01월,34.0
전북,남원시,2020년,02월,56.0
전북,남원시,2020년,03월,27.0
전북,남원시,2020년,04월,26.0
전북,남원시,2020년,05월,43.0
전북,남원시,2020년,06월,34.0
전북,남원시,2020년,07월,29.0
전북,남원시,2020년,08월,33.0
전북,남원시,2020년,09월,27.0
전북,남원시,2020년,10월,31.0
전북,남원시,2020년,11월,29.0
전북,남원시,2020년,12월,21.0
전북,김제시,2018년,01월,61.0
전북,김제시,2018년,02월,66.0
전북,김제시,2018년,03월,64.0
전북,김제시,2018년,04월,61.0
전북,김제시,2018년,05월,61.0
전북,김제시,2018년,06월,37.0
전북,김제시,2018년,07월,32.0
전북,김제시,2018년,08월,58.0
전북,김제시,2018년,09월,66.0
전북,김제시,2018년,10월,61.0
전북,김제시,2018년,11월,68.0
전북,김제시,2018년,12월,56.0
전북,김제시,2019년,01월,42.0
전북,김제시,2019년,02월,40.0
전북,김제시,2019년,03월,71.0
전북,김제시,2019년,04월,90.0
전북,김제시,2019년,05월,75.0
전북,김제시,2019년,06월,55.0
전북,김제시,2019년,07월,77.0
전북,김제시,2019년,08월,89.0
전북,김제시,2019년,09월,77.0
전북,김제시,2019년,10월,99.0
전북,김제시,2019년,11월,85.0
전북,김제시,2019년,12월,74.0
전북,김제시,2020년,01월,61.0
전북,김제시,2020년,02월,30.0
전북,김제시,2020년,03월,50.0
전북,김제시,2020년,04월,48.0
전북,김제시,2020년,05월,37.0
전북,김제시,2020년,06월,47.0
전북,김제시,2020년,07월,51.0
전북,김제시,2020년,08월,54.0
전북,김제시,2020년,09월,50.0
전북,김제시,2020년,10월,62.0
전북,김제시,2020년,11월,69.0
전북,김제시,2020년,12월,31.0
전북,완주군,2018년,01월,33.0
전북,완주군,2018년,02월,36.0
전북,완주군,2018년,03월,36.0
전북,완주군,2018년,04월,38.0
전북,완주군,2018년,05월,25.0
전북,완주군,2018년,06월,47.0
전북,완주군,2018년,07월,36.0
전북,완주군,2018년,08월,26.0
전북,완주군,2018년,09월,34.0
전북,완주군,2018년,10월,37.0
전북,완주군,2018년,11월,51.0
전북,완주군,2018년,12월,25.0
전북,완주군,2019년,01월,13.0
전북,완주군,2019년,02월,31.0
전북,완주군,2019년,03월,41.0
전북,완주군,2019년,04월,30.0
전북,완주군,2019년,05월,30.0
전북,완주군,2019년,06월,38.0
전북,완주군,2019년,07월,29.0
전북,완주군,2019년,08월,59.0
전북,완주군,2019년,09월,29.0
전북,완주군,2019년,10월,33.0
전북,완주군,2019년,11월,48.0
전북,완주군,2019년,12월,41.0
전북,완주군,2020년,01월,34.0
전북,완주군,2020년,02월,25.0
전북,완주군,2020년,03월,24.0
전북,완주군,2020년,04월,19.0
전북,완주군,2020년,05월,27.0
전북,완주군,2020년,06월,29.0
전북,완주군,2020년,07월,33.0
전북,완주군,2020년,08월,48.0
전북,완주군,2020년,09월,25.0
전북,완주군,2020년,10월,30.0
전북,완주군,2020년,11월,36.0
전북,완주군,2020년,12월,22.0
전북,진안군,2018년,01월,3.0
전북,진안군,2018년,02월,8.0
전북,진안군,2018년,03월,4.0
전북,진안군,2018년,04월,6.0
전북,진안군,2018년,05월,8.0
전북,진안군,2018년,06월,7.0
전북,진안군,2018년,07월,4.0
전북,진안군,2018년,08월,9.0
전북,진안군,2018년,09월,9.0
전북,진안군,2018년,10월,9.0
전북,진안군,2018년,11월,6.0
전북,진안군,2018년,12월,2.0
전북,진안군,2019년,01월,20.0
전북,진안군,2019년,02월,1.0
전북,진안군,2019년,03월,22.0
전북,진안군,2019년,04월,6.0
전북,진안군,2019년,05월,9.0
전북,진안군,2019년,06월,11.0
전북,진안군,2019년,07월,4.0
전북,진안군,2019년,08월,20.0
전북,진안군,2019년,09월,8.0
전북,진안군,2019년,10월,12.0
전북,진안군,2019년,11월,10.0
전북,진안군,2019년,12월,14.0
전북,진안군,2020년,01월,3.0
전북,진안군,2020년,02월,1.0
전북,진안군,2020년,03월,2.0
전북,진안군,2020년,04월,6.0
전북,진안군,2020년,05월,7.0
전북,진안군,2020년,06월,10.0
전북,진안군,2020년,07월,5.0
전북,진안군,2020년,08월,4.0
전북,진안군,2020년,09월,4.0
전북,진안군,2020년,10월,6.0
전북,진안군,2020년,11월,7.0
전북,진안군,2020년,12월,9.0
전북,무주군,2018년,01월,34.0
전북,무주군,2018년,02월,13.0
전북,무주군,2018년,03월,16.0
전북,무주군,2018년,04월,18.0
전북,무주군,2018년,05월,10.0
전북,무주군,2018년,06월,15.0
전북,무주군,2018년,07월,23.0
전북,무주군,2018년,08월,25.0
전북,무주군,2018년,09월,12.0
전북,무주군,2018년,10월,14.0
전북,무주군,2018년,11월,14.0
전북,무주군,2018년,12월,9.0
전북,무주군,2019년,01월,23.0
전북,무주군,2019년,02월,50.0
전북,무주군,2019년,03월,3.0
전북,무주군,2019년,04월,15.0
전북,무주군,2019년,05월,10.0
전북,무주군,2019년,06월,12.0
전북,무주군,2019년,07월,17.0
전북,무주군,2019년,08월,24.0
전북,무주군,2019년,09월,26.0
전북,무주군,2019년,10월,19.0
전북,무주군,2019년,11월,9.0
전북,무주군,2019년,12월,12.0
전북,무주군,2020년,01월,7.0
전북,무주군,2020년,02월,7.0
전북,무주군,2020년,03월,11.0
전북,무주군,2020년,04월,9.0
전북,무주군,2020년,05월,12.0
전북,무주군,2020년,06월,5.0
전북,무주군,2020년,07월,27.0
전북,무주군,2020년,08월,23.0
전북,무주군,2020년,09월,8.0
전북,무주군,2020년,10월,12.0
전북,무주군,2020년,11월,9.0
전북,무주군,2020년,12월,14.0
전북,장수군,2018년,01월,3.0
전북,장수군,2018년,02월,4.0
전북,장수군,2018년,03월,8.0
전북,장수군,2018년,04월,7.0
전북,장수군,2018년,05월,31.0
전북,장수군,2018년,06월,23.0
전북,장수군,2018년,07월,2.0
전북,장수군,2018년,08월,13.0
전북,장수군,2018년,09월,11.0
전북,장수군,2018년,10월,9.0
전북,장수군,2018년,11월,15.0
전북,장수군,2018년,12월,2.0
전북,장수군,2019년,01월,2.0
전북,장수군,2019년,02월,0.0
전북,장수군,2019년,03월,7.0
전북,장수군,2019년,04월,4.0
전북,장수군,2019년,05월,4.0
전북,장수군,2019년,06월,5.0
전북,장수군,2019년,07월,3.0
전북,장수군,2019년,08월,13.0
전북,장수군,2019년,09월,7.0
전북,장수군,2019년,10월,16.0
전북,장수군,2019년,11월,13.0
전북,장수군,2019년,12월,4.0
전북,장수군,2020년,01월,16.0
전북,장수군,2020년,02월,6.0
전북,장수군,2020년,03월,1.0
전북,장수군,2020년,04월,2.0
전북,장수군,2020년,05월,4.0
전북,장수군,2020년,06월,6.0
전북,장수군,2020년,07월,8.0
전북,장수군,2020년,08월,13.0
전북,장수군,2020년,09월,16.0
전북,장수군,2020년,10월,7.0
전북,장수군,2020년,11월,10.0
전북,장수군,2020년,12월,7.0
전북,임실군,2018년,01월,6.0
전북,임실군,2018년,02월,7.0
전북,임실군,2018년,03월,6.0
전북,임실군,2018년,04월,13.0
전북,임실군,2018년,05월,18.0
전북,임실군,2018년,06월,33.0
전북,임실군,2018년,07월,16.0
전북,임실군,2018년,08월,9.0
전북,임실군,2018년,09월,19.0
전북,임실군,2018년,10월,11.0
전북,임실군,2018년,11월,14.0
전북,임실군,2018년,12월,11.0
전북,임실군,2019년,01월,18.0
전북,임실군,2019년,02월,20.0
전북,임실군,2019년,03월,4.0
전북,임실군,2019년,04월,15.0
전북,임실군,2019년,05월,8.0
전북,임실군,2019년,06월,15.0
전북,임실군,2019년,07월,13.0
전북,임실군,2019년,08월,23.0
전북,임실군,2019년,09월,18.0
전북,임실군,2019년,10월,8.0
전북,임실군,2019년,11월,14.0
전북,임실군,2019년,12월,25.0
전북,임실군,2020년,01월,20.0
전북,임실군,2020년,02월,1.0
전북,임실군,2020년,03월,25.0
전북,임실군,2020년,04월,21.0
전북,임실군,2020년,05월,14.0
전북,임실군,2020년,06월,11.0
전북,임실군,2020년,07월,8.0
전북,임실군,2020년,08월,16.0
전북,임실군,2020년,09월,26.0
전북,임실군,2020년,10월,20.0
전북,임실군,2020년,11월,20.0
전북,임실군,2020년,12월,12.0
전북,순창군,2018년,01월,2.0
전북,순창군,2018년,02월,3.0
전북,순창군,2018년,03월,18.0
전북,순창군,2018년,04월,10.0
전북,순창군,2018년,05월,29.0
전북,순창군,2018년,06월,19.0
전북,순창군,2018년,07월,12.0
전북,순창군,2018년,08월,17.0
전북,순창군,2018년,09월,13.0
전북,순창군,2018년,10월,25.0
전북,순창군,2018년,11월,12.0
전북,순창군,2018년,12월,9.0
전북,순창군,2019년,01월,8.0
전북,순창군,2019년,02월,12.0
전북,순창군,2019년,03월,9.0
전북,순창군,2019년,04월,11.0
전북,순창군,2019년,05월,17.0
전북,순창군,2019년,06월,18.0
전북,순창군,2019년,07월,9.0
전북,순창군,2019년,08월,20.0
전북,순창군,2019년,09월,9.0
전북,순창군,2019년,10월,8.0
전북,순창군,2019년,11월,8.0
전북,순창군,2019년,12월,5.0
전북,순창군,2020년,01월,14.0
전북,순창군,2020년,02월,11.0
전북,순창군,2020년,03월,15.0
전북,순창군,2020년,04월,18.0
전북,순창군,2020년,05월,12.0
전북,순창군,2020년,06월,11.0
전북,순창군,2020년,07월,12.0
전북,순창군,2020년,08월,10.0
전북,순창군,2020년,09월,13.0
전북,순창군,2020년,10월,19.0
전북,순창군,2020년,11월,14.0
전북,순창군,2020년,12월,10.0
전북,고창군,2018년,01월,11.0
전북,고창군,2018년,02월,13.0
전북,고창군,2018년,03월,13.0
전북,고창군,2018년,04월,17.0
전북,고창군,2018년,05월,17.0
전북,고창군,2018년,06월,24.0
전북,고창군,2018년,07월,18.0
전북,고창군,2018년,08월,13.0
전북,고창군,2018년,09월,25.0
전북,고창군,2018년,10월,21.0
전북,고창군,2018년,11월,4.0
전북,고창군,2018년,12월,10.0
전북,고창군,2019년,01월,10.0
전북,고창군,2019년,02월,34.0
전북,고창군,2019년,03월,16.0
전북,고창군,2019년,04월,24.0
전북,고창군,2019년,05월,34.0
전북,고창군,2019년,06월,27.0
전북,고창군,2019년,07월,9.0
전북,고창군,2019년,08월,8.0
전북,고창군,2019년,09월,35.0
전북,고창군,2019년,10월,39.0
전북,고창군,2019년,11월,29.0
전북,고창군,2019년,12월,17.0
전북,고창군,2020년,01월,24.0
전북,고창군,2020년,02월,13.0
전북,고창군,2020년,03월,15.0
전북,고창군,2020년,04월,24.0
전북,고창군,2020년,05월,20.0
전북,고창군,2020년,06월,32.0
전북,고창군,2020년,07월,20.0
전북,고창군,2020년,08월,24.0
전북,고창군,2020년,09월,17.0
전북,고창군,2020년,10월,15.0
전북,고창군,2020년,11월,22.0
전북,고창군,2020년,12월,12.0
전북,부안군,2018년,01월,39.0
전북,부안군,2018년,02월,17.0
전북,부안군,2018년,03월,31.0
전북,부안군,2018년,04월,38.0
전북,부안군,2018년,05월,40.0
전북,부안군,2018년,06월,42.0
전북,부안군,2018년,07월,37.0
전북,부안군,2018년,08월,38.0
전북,부안군,2018년,09월,47.0
전북,부안군,2018년,10월,51.0
전북,부안군,2018년,11월,36.0
전북,부안군,2018년,12월,33.0
전북,부안군,2019년,01월,26.0
전북,부안군,2019년,02월,20.0
전북,부안군,2019년,03월,24.0
전북,부안군,2019년,04월,40.0
전북,부안군,2019년,05월,42.0
전북,부안군,2019년,06월,99.0
전북,부안군,2019년,07월,32.0
전북,부안군,2019년,08월,45.0
전북,부안군,2019년,09월,69.0
전북,부안군,2019년,10월,56.0
전북,부안군,2019년,11월,43.0
전북,부안군,2019년,12월,20.0
전북,부안군,2020년,01월,28.0
전북,부안군,2020년,02월,19.0
전북,부안군,2020년,03월,23.0
전북,부안군,2020년,04월,19.0
전북,부안군,2020년,05월,29.0
전북,부안군,2020년,06월,31.0
전북,부안군,2020년,07월,12.0
전북,부안군,2020년,08월,45.0
전북,부안군,2020년,09월,33.0
전북,부안군,2020년,10월,41.0
전북,부안군,2020년,11월,24.0
전북,부안군,2020년,12월,23.0
전북,익산시,2018년,01월,117.0
전북,익산시,2018년,02월,112.0
전북,익산시,2018년,03월,127.0
전북,익산시,2018년,04월,144.0
전북,익산시,2018년,05월,138.0
전북,익산시,2018년,06월,103.0
전북,익산시,2018년,07월,98.0
전북,익산시,2018년,08월,139.0
전북,익산시,2018년,09월,132.0
